ax,ay,az,gx,gy,gz,g_mag
0.189476710472408,0.20326909829860937,0.9294213170496641,-0.01381370636286812,-0.010054662127523166,4.095059497060668e-05,0.01708556089010309
0.9983474092239143,-0.12471779786816983,0.07812335645004499,-0.018989206387994288,0.037599077517300496,-0.0055933018415075635,0.042491947647619384
1.0038826817587854,0.0022977021319596264,0.08759366332201139,1.7653480118643103,0.10636413153005143,0.2868811887733844,1.7916661932239066
1.0066304868785807,0.008186291917630355,0.06227927560531556,1.715213003208354,0.07840663155545984,0.19157843573162403,1.7276589777164562
0.4437179362299334,-0.2826601395357232,0.8275873941737276,-0.06822867380767876,0.01570168996172601,-0.015142234758656913,0.07163087512166158
1.0040079477194646,0.08198003304148031,0.013155410544926284,1.9028130271918595,0.2480886024838436,0.16737983951979138,1.9262038785681816
0.08949303323106818,-0.6632094658793791,0.7054541352715356,-0.022755113263424137,0.007780060342472026,-0.001095285318710218,0.02407330821663589
0.9549061914383974,-0.32299453251100296,0.14009341984772916,2.061931561977235,-0.6465975589081898,0.5174881128850664,2.2220360295101558
0.26460194057406816,-0.5871843642982536,0.7341755300667137,-0.01742883154463086,0.006334222667156318,-0.00157477748077601,0.018610923403264975
1.0244957973066169,-0.3996434692793301,-0.01486202714415109,3.1039288101562867,-1.4178942498580027,1.0742640471107443,3.577546841791644
0.08890796778196554,-0.6593231354165395,0.7100382909557618,-0.011043782772745495,0.0044800735534737375,-0.00539733067202334,0.013083095022176095
0.9470924959246341,-0.32053380933110304,0.08738308589862655,2.3550428698188854,-0.7949331800949931,0.542984454048267,2.5442047474287137
0.4586103599932187,-0.3252964905900725,0.8081950815310209,-0.020451340049092753,0.003450170531543288,-0.011450216638950768,0.023691104819726323
0.9149258815594874,-0.39256456666705036,0.09749133877630696,-0.018146225622088653,-0.0071228962283691665,0.014077856149483038,0.02404593913269764
0.9072767224053934,-0.42122641236414105,0.1320567052054017,-0.11050746272942075,0.05162283142714515,-0.025504397957122754,0.12460854849730434
-0.008513521190673456,0.18811501341972195,0.9526323447467395,-0.021249021525094242,0.01108504950230384,-0.0008175901406654938,0.023980569048305724
1.0013400275677655,-0.0764343713365801,0.04796670812152546,-0.0028330726695136076,0.016741010881892157,-0.003553792811671318,0.01734696484825698
0.8596912990592699,-0.5343808101263522,0.10770626280381297,2.38285229925327,-1.5166713562785725,0.7882414022556621,2.9325077308069374
1.0206634227735598,-0.21729512024497427,0.14711186366755336,2.0238278315602654,-0.4649101708749548,0.4095954168266115,2.1165511957583902
-0.022846767757284447,0.1808188793500165,0.9545951361929981,-0.0202393973742787,0.015027204181973404,-0.0026265430348335773,0.025344601001288446
0.2652979278539204,-0.5912473333689706,0.7310864221932728,-0.019581384949548503,0.007797211205905429,-0.0053934581674770525,0.021755838989481118
0.8949550292863809,-0.4277604310341164,0.12625807117858878,-0.0799341023597737,0.017716209819711844,-0.010477435502139188,0.08254151358643916
0.885687439635709,-0.4565434727934475,0.11061225509612688,-0.08210631628920197,0.020452889017682135,-0.01315949301383129,0.0856325878397539
0.2599711508651358,-0.5968091773948135,0.7276227100438247,-0.0229013855015102,0.008367099703879615,-0.0028957508927521243,0.024553353917058228
-0.011703370761732121,0.18444368718958346,0.9489492605514976,-0.01374254238396724,0.01165558302862206,-0.0033554729409094814,0.01832946495589586
0.9602892118560292,-0.27679953207056124,0.13031345520062676,-0.06223304836732838,0.006656273602240106,-0.015757747390591496,0.0645411875486019
-0.006466377755209149,0.20421436327810344,0.9501173833120571,-0.03486682346106982,0.021541046590206857,-0.004247509333071498,0.04120380324680479
0.974204278246922,-0.16187914078632062,0.14263031030946152,2.15680407651001,-0.3235913841890469,0.5913638262251317,2.2596960820736953
-0.026327265710659326,0.19174838402310235,0.9547303917344319,-0.0057613096087582106,0.01721265632129341,-0.00116590281505751,0.01818866557549208
0.16439557697545282,-0.40480054862596965,0.8721469344681343,-0.011486746070073542,0.007462884929182634,-0.004404936641076356,0.014389004606173017
0.44706270045981467,-0.2697088042411395,0.8249409055900986,-0.05758859200899469,0.011501144253470425,-0.015453736664039883,0.060725120218893536
-0.01662539235437282,0.1846388605367903,0.9542830335039014,-0.013745551110995782,0.007424109534740855,-0.0021346959570616784,0.015767514216195364
0.8880675173337146,-0.44017240300660776,0.13057886167156615,-0.05872819637643265,0.025146782376947546,-0.020166797533034603,0.06699299542699078
0.9602602734233083,-0.2920931834275562,0.12458370953768749,-0.06845219072834693,0.00749504186086304,-0.018271861352452252,0.07124422071501178
0.9848523396851334,-0.14463403750062656,0.05235009257684462,0.4493427459982853,-0.03542179427459211,0.04564997129409068,0.4530425220330453
0.4582851573012408,-0.33081936841427667,0.8005722671633351,-0.02018871861994041,-0.005686864453115703,-0.0015021263232529618,0.021028104296732242
0.07999630631118451,-0.6725031720510269,0.6941717287181145,-0.021842560091501876,0.008019595444323927,-0.003339345806291496,0.02350664954551133
0.24665502395219022,0.24034578222860067,0.9149998668993341,-0.038832181417171346,-0.0016405303761966785,-0.005361519871281194,0.03923487668977022
-0.01322027736857969,0.18904624194418404,0.9504826404823212,-0.02496260427364343,0.012862000368645994,-0.0010415889640891384,0.028100668553891796
-0.015172010456985838,0.18569947967718237,0.9547606303959086,-0.014395698862356114,0.005639700851648075,-0.0014807122710482582,0.015531737837774433
0.8824923080088043,-0.45807784425655124,0.12314069422431816,-0.055095489857867205,0.02896507411890374,-0.011391080274693783,0.06327910580291454
1.0024284429735042,-0.1184723275120903,0.08045920659555053,-0.03389432966831116,0.03728323971278789,-0.006019396111198185,0.05074543010645263
0.48646473053581507,-0.30494922026445104,0.7970845440579933,-0.07989744287047727,0.004369908304787146,-0.007947848311984347,0.08041060731410837
-0.01600307684799474,0.18357364363259343,0.9549814063260849,-0.018763894903017966,0.00906794008137439,-0.001631843081093092,0.020903927886696583
0.32048914637105197,-0.31318297575842413,0.8683549933198269,-0.08394071478306692,0.026189100492168594,-0.024937037124092166,0.09139895187259778
0.21186418418184885,-0.4436907755122989,0.8416411104971346,-0.03405329272191051,0.016233927635801833,-0.021619421897979184,0.043480645750625595
1.0060679830381987,-0.07955957918537798,0.05964319572373386,0.0013345222662533367,0.04179804819623975,-0.002931034878791549,0.04192193635979855
0.6052221441365334,-0.47042684691644787,0.6205894566872352,-0.028404250423245795,0.005564912930267063,-0.010892173707157147,0.030925865324915293
-0.026705350680860364,0.1758679576201619,0.9556986277746258,-0.011993168372847966,0.007571869740382459,-0.0012508258771949268,0.01423846425566538
0.1256082711811891,-0.4239018511364481,0.8590067952159369,-0.04247189540567712,0.014555267468163073,-0.010329651344895224,0.046069723325928916
0.26302026144403945,0.22535651937549306,0.9085199230890335,-0.008571516712783752,0.000565974438622131,-0.005633241415866629,0.01027251841916771
0.9359230071787813,-0.3140798322601431,0.0603613292977514,2.4834543444055197,-0.8905388805696147,0.5291093396358272,2.6908291792387518
0.8481045045605939,-0.5135630914425783,0.1405250529782889,-0.021568528179604404,-0.018247795356263842,-0.008282968552442318,0.02944131469957179
0.9550750344121179,-0.27341969671956057,0.13209899190282165,-0.06048273528394782,0.024708619269344437,-0.015244146112194408,0.0670899480124665
0.961667756264683,-0.27658069334035557,0.1328204112874658,-0.07205214739507337,0.03651751400248903,-0.018428228489465424,0.08285312533889899
0.8832262895650612,-0.4613774242737202,0.1127595443415506,-0.3438495729753853,0.24792989886589237,-0.08438828028643658,0.43223043094709174
0.47085635164772216,-0.307235320650066,0.8109685354075117,-0.07233178448888705,0.027109334345567587,-0.02021435854021025,0.07984624817233896
0.5134698754431365,-0.24177366377930423,0.8030552511543115,-0.008573350663052795,0.015599997007741973,-0.007723739119821557,0.019404081895938497
0.9607929887125581,-0.2839455254870951,0.10253450345412242,-0.06662118092499561,0.020485569861064198,-0.016019146839720718,0.0715168049191662
0.6069801378286848,-0.4722416415366249,0.6200107116500877,-0.02577393103832838,0.002353301955000468,-0.0070730997361470715,0.026830249554139443
0.9521545937701622,-0.2675566958923181,0.1314448770938449,-0.06392882289562019,0.027920121050804516,-0.01713636273245828,0.07183371411815996
-0.020542676988832227,0.1823818380987294,0.9536942145605384,-0.013316162777135397,0.008983172523505473,-0.0015941396718682967,0.016141835737847613
1.0025233253694819,-0.07687681249235438,0.06490913512231,-0.008901665901060294,0.02271414699915599,-0.0032063972102758104,0.02460595685567686
1.0017144620427694,-0.07968035195400035,0.0700794444214226,0.0030430823353796987,0.03435051346297205,-0.006350688889643432,0.035064930837558544
0.8143098772465805,-0.5624747422836783,0.15626193256963583,2.519083627629145,-1.7999105758120646,1.0524018702650877,3.2700168348873655
0.4459173956444891,-0.2737801173962311,0.8262323275202285,-0.06461602157417928,0.015872748625343273,-0.010704321971108375,0.0673925582083014
0.21288995516539316,-0.44678881883543964,0.8371877558993056,-0.014731075838261191,0.011982285967124619,-0.021439960414968044,0.028640036224592158
0.945240741947073,-0.3328791930205117,0.15900470552845244,1.7257094575985825,-0.6027715138142016,0.3543693010295722,1.8619839503667173
0.26316256622939327,-0.607790936582249,0.713796439138915,-0.010717181373183317,-0.00017879445388058592,-0.0031525338698318935,0.011172663686108301
-0.009298592233510873,0.19004935604422332,0.9534955466912437,-0.019532365602141052,0.005245410709144627,0.0002709424609027212,0.02022624654602114
-0.023366117873883915,0.1770309270212734,0.9478763691917622,-0.02152037450817936,0.012721993916976046,-0.0005997685773046769,0.025006706511297997
-0.013642551396978626,0.18423048027532118,0.9600001989415803,-0.013274861232394264,0.020589576348629044,0.0028793449304295297,0.02466664189109938
-0.008588101023895968,0.19077728248055997,0.9522305478300823,-0.027518841343553313,0.01598541586675999,-0.001862228907088249,0.03187927298147366
0.6360354695748546,-0.49096451917112655,0.572157362441504,-0.00020993506057080558,0.029196682274761566,-0.010001108572900222,0.030862801254422312
0.9403442832978395,-0.33394557987617746,0.13397592413337053,1.663645896953646,-0.5402650002184912,0.46027481105799617,1.8087169050479575
0.7213702468755876,-0.6373553076526502,0.2127182166008268,1.5438397721227701,-1.4421952466682373,0.6223915381586401,2.202439465291163
0.9498733668471838,-0.30440442925529826,0.15280127483644468,2.0080922609711123,-0.7275509736417797,0.5516014024609505,2.2059077621278873
0.8873380139883572,-0.4508460758509657,0.12585088864462274,-0.06939742942415743,0.030061175893303736,-0.018040837173945237,0.07775055827906228
0.942518947581054,-0.3286887435043811,0.1319403397628757,1.9465831684802584,-0.6884167442009681,0.4313817097692748,2.109311220524455
-0.0190074868308727,0.18773421306306293,0.9539824157109486,-0.02920895581076017,0.023224732666672323,-0.0031828746672581424,0.037452396427208906
1.0024415578172559,-0.0804454327826127,0.06584524897977916,-0.030651543195828985,0.03016006719529267,-0.02212960168072713,0.04836182403567901
-0.024623690351038334,0.17702634885797003,0.9533377091060344,-0.02191337187798954,0.0093841303907991,-0.0029600061366053115,0.024021228248849457
1.0270543372686238,0.08500289746984979,0.02326056097620033,1.9357950925139484,0.26547161656831564,0.15539503888561743,1.9600830180160085
-0.01950395874158915,0.1784031086219245,0.9536524139602424,-0.012916662959286548,0.011380177787625893,-0.000663804082676292,0.01722757279311153
-0.020151348893846767,0.18034269483121482,0.9514367876957391,-0.015727991889388816,0.00451183084131262,-0.002668362235269637,0.016578495210118234
0.4406797923284868,-0.28591009189938693,0.8301287642403891,-0.06867892191017033,0.016100258920200873,-0.01613434673760349,0.07236248887849284
-0.01613090323382983,0.18269750355504985,0.9543371561047279,-0.024172180459666,0.014067439395585357,-0.0014757109008145125,0.02800651499179983
0.16407358765092353,-0.4262432955678009,0.8533719215648884,-0.024373233056474507,0.02001455132581643,-0.020386038117218362,0.0375529932830346
0.9984589900668626,-0.12309393853487177,0.08957275662712902,-0.0254519484413848,0.029358631570084722,-0.012858132382619743,0.04092752735628992
0.9953062286227481,-0.11015137347686452,0.07037351910287137,-0.004035823505071592,0.012812320441766006,0.0009091612729867941,0.013463654804208343
0.9984801684361966,0.1065345314760967,0.061196332691086645,2.0681171843281074,0.33245161593180556,0.2539294622242508,2.110003065598338
0.23344857671507274,-0.471789494324695,0.8240344940877594,-0.024265255405782477,0.013150318656580132,-0.0016626169956239075,0.027649553268571856
0.9421591180434067,-0.3523783543867963,0.09159556844911193,2.4805040053969223,-0.9193151757294595,0.6390282777907478,2.721469759694726
0.2616905584996704,-0.5891140205668371,0.7323089138473798,-0.003687023158676014,0.006493917308979691,-0.0038431191826702425,0.008398491938478435
-0.012105454284370258,0.186506215312665,0.9522516612709886,-0.01462586671790443,0.005523569348820002,0.0008869133932992098,0.01565925959195842
-0.010364544995810592,0.18868699575354264,0.9516389858646903,-0.02657259649460394,0.01867515588768753,-0.0012658241974447646,0.03250333279516586
0.9837114414017478,-0.17930179738212174,0.13996542143300114,1.5013462099816905,-0.22624449347424683,0.31052918202079755,1.5497275199015828
1.0001513113316733,-0.10646030809929702,0.07343419286261317,-0.010109688464275452,0.03565322445300197,-0.003241404189029553,0.0372003348890504
-0.02074812314342993,0.21970098536821134,0.9439886793778339,-0.023653001098887697,0.0021540808060706972,-9.373756226381323e-05,0.02375106969872397
-0.015272337473997135,0.1838870464455335,0.9526216054293033,-0.02857705466115277,0.01561411500174871,0.000100696670036964,0.032564686091127976
0.9961688591439974,-0.12019478453103603,0.07460378824657324,-0.017299331056623325,0.06099918301550588,-0.011525169429001343,0.06444374844725453
1.006172367039048,0.033457286077438426,0.0840411766600798,1.8822601779927837,0.12277571120271427,0.2800662810099341,1.9069384821429067
0.2697121634710531,-0.5780749513203429,0.7389455710526189,-0.01260946486097635,0.0017956720130513609,-0.0006058197126336263,0.01275108072215327
-0.022911131794016812,0.1808968429324028,0.9542291489032647,-0.00792575795246504,0.005116135189039127,-0.0007315767905095135,0.00946190694278904
0.960230361160264,-0.28250138835291433,0.11646101569553824,-0.07026354325601142,0.023906103654954314,-0.013741483863635226,0.07548043244196045
1.0148480686908476,0.07995575682967485,0.07320136250592427,2.1001268655664775,0.22110621166487296,0.2788099607636379,2.130060046696311
-0.018883702880686453,0.18486861850614011,0.9530061661239309,-0.010304032695332603,0.006701192271949871,0.00018364724593732473,0.012292794391962484
-0.010674787139947248,0.19471040637200457,0.9538362193366546,-0.026997232328079296,0.01672955055178278,-0.003582844602877526,0.031961933459809876
-0.019533297351372398,0.1770711466042682,0.9529526055228082,-0.01705959096127583,0.01242738837527383,-0.0004895903038962331,0.02111182901270291
0.9845153741803614,-0.12439658482145192,0.15675599375330795,-0.16206340337176006,0.09074617106839639,-0.04264473244068558,0.19057278788156018
0.5995082739784601,-0.4661816054558778,0.6270663964042555,-0.027100815494540246,0.0012188221920805477,-0.010336494127584134,0.02903072232746891
0.321208181409305,-0.2833781988741078,0.8790656417145546,-0.06637993820219558,0.01667482360172106,-0.016040622756755777,0.07029685281931453
0.250197116340737,0.21448914116151607,0.9166416373800484,-0.01426054341809812,6.311627473354672e-06,-0.004191206945326998,0.014863692477801747
1.0004256931962707,0.07965242424817622,0.05799024707547021,2.9272333783880793,0.10479394655140957,0.5567008604855149,2.98154202902599
0.8502920096330168,-0.5024555375553126,0.1306254610416054,2.329089055332609,-1.4361482787589288,0.720202948667319,2.8294646125232736
0.8881156392647843,-0.4470838105920359,0.13876957680134783,-0.0679668605772223,0.028147950604743257,-0.04512462478862655,0.08630198735999635
-0.022300287990112903,0.17999513727988328,0.9542215468635519,-0.019918519900030934,0.01293210124995514,-0.0015205372742252562,0.023797031565918638
0.7315032633864359,-0.6382597962734947,0.19489222645131385,1.6631736465355496,-1.461992076279411,0.6515084593085461,2.3082527336027865
1.0053385458021606,-0.1495810683067929,0.06608864944358495,2.661407796870792,-0.35805307145782594,0.49714758090964495,2.7310161443003844
0.6107559487783457,-0.47091144824564296,0.6092969638098921,-0.025686164355373207,1.2849519982515664e-05,-0.006234995584983099,0.026432070943196405
-0.007067192748848664,0.19070604000445548,0.9511145732677869,-0.010783454512182324,0.004666341255301284,-9.515644692871442e-05,0.011750178155101487
0.15493044983606338,-0.41380907920189847,0.8607156467620708,-0.0346286276446414,0.0036135827283918414,-0.008857204582162537,0.03592561628833158
0.9204249810766209,-0.39594743442735664,0.08635765723509232,-0.06683285535682,0.034927917664056334,-0.005050806991449631,0.0755784403038168
-0.01938844134045876,0.17803776704161645,0.9532522522292649,-0.014183385338853771,0.009799193771108801,-0.0027975022478428165,0.01746478276592169
0.9159338917139473,-0.39630640800195005,0.09935670138913577,2.3789432185121115,-0.9529561191262116,0.5536586375593151,2.6218379219221184
0.9626686594469107,-0.2830540792812048,0.11891181166131816,-0.07513158173379508,0.03507615107895235,-0.017767714235558157,0.08479848240087717
0.9761539779083586,0.10736239355333037,0.05702347470645055,2.0477414266067786,0.3107502327147627,0.21208111263852905,2.0820156233111797
0.988553451809477,-0.05753352716231277,0.005077919024773936,2.583142235765555,-0.09351464597276812,0.33961960972494887,2.607050110472948
0.4492532034978578,-0.27437544943066483,0.8255265385394128,-0.07291554633694507,0.012037856733955936,-0.023433257110598838,0.07752873293930362
0.8745657518230567,-0.5372526460125553,0.14327024018830237,2.3937812624115,-1.6798425711029317,0.8438829712100102,3.0437145505221634
0.2458065364879909,0.21015904241832103,0.9237497799777823,-0.004809376599140892,0.012985364019273044,-0.010447490531743677,0.017346464780936453
0.9992668326291626,-0.10954701055580988,0.08722365530092759,-0.013653089226321403,0.035511250025367695,-0.006612950093603111,0.03861588834568688
-0.010163388317239827,0.19230774458975047,0.9487993064428593,-0.020108703450095664,0.007509232790533075,-0.0009769592162423557,0.021487274858774143
0.8993700105816177,-0.4485784357824319,0.09850320983866787,-0.030443737425482766,0.02508981182980406,-0.017335213334285924,0.04309094368230893
0.8682495755466825,-0.5445421701099726,0.15418390829031278,2.067606652759225,-1.300001406039882,0.7157084319123667,2.545042138305442
0.20647201399871867,-0.45645136755985843,0.8373200211249997,-0.04909377707207911,0.004758242846757917,-0.01644745171060155,0.051993831268375416
0.08364276665355665,-0.6633284752807953,0.7045960799521467,-0.013619835705808785,0.0055156129551161785,-0.005782877977718786,0.015791250382064564
-0.013975183025917999,0.1850287706325028,0.9514929463571892,-0.004007185235319913,0.0042657867733307195,0.0004135437889257188,0.005867323816788047
0.9894673627553864,-0.145749286898613,0.07727396830348272,2.3353056187958936,-0.37071727151562067,0.43251018293446747,2.4037780028367144
-0.019113696078923284,0.21744203757019145,0.9413503151447835,-0.011668164934540808,0.022896785076604084,-0.003511439794357315,0.025937213597710205
0.7406822711293459,-0.635188200066089,0.189252756800922,1.6486676085254612,-1.3944962371030578,0.6339327990081444,2.250465603459416
0.9577512488246939,-0.2782198478225569,0.12543054520189847,-0.06436522381013629,0.019285411348996463,-0.012707178688135663,0.0683833423959457
0.9940349879701584,0.06953093249880166,0.08066321674693898,2.3518114102050607,0.19060104873895375,0.42638207858407384,2.3977379643924355
1.0010851476866494,-0.05575222366227105,0.08928394528255286,-0.11035137805776946,0.044555798206684934,-0.029300748071167785,0.12256092211881255
0.7148807371210445,-0.6654253090806063,0.1971455035574233,1.7037583610945624,-1.640019767226044,0.691214988310744,2.4637848018764177
-0.011907939567361409,0.1848849089844517,0.9519949101646233,-0.017890029490911237,0.009236977291350658,-0.00041347595038516435,0.020138169406084268
0.3234936488383005,-0.29230949504558645,0.8739734416631499,-0.08087953124641656,0.023206429078655694,-0.022509006141151255,0.08710162043662066
0.9973749257571707,-0.1143961749875996,0.07494815783801516,-0.0016729032210289793,0.029464132361661968,-0.0033913920670918963,0.02970581157223615
-0.0049603661897561465,0.1905616996035166,0.9502091921770589,-0.01886970026242942,0.011681387218893833,-0.0002980973770137709,0.022194802486119304
0.9676193032653114,-0.18987108472988878,0.18669552067812606,1.4471111577629958,-0.3171581808636296,0.3672615390378814,1.5263030671093332
1.0120356654617892,0.1070329588799608,0.033199071138049624,1.7903568122633808,0.3034448825438443,0.08782414955869018,1.8180124843371261
1.0003938464048525,-0.08370661924431813,0.06314586005652202,-0.0016259572258982247,0.03641713212406021,-0.006862859001631895,0.03709380113601178
0.9603450773030059,-0.27286982454701786,0.12557820489006327,-0.06143361716235894,0.03428678865016265,-0.01637735815663241,0.07223497112744505
1.0223379041070602,0.005755095154486977,0.03717511118089542,2.0028241049235644,0.14162010017335447,0.2574201655633134,2.0242593187817195
0.9579451536177735,-0.28114632543007406,0.14118663523748684,-0.06658343165511951,0.021460452694454825,-0.010616841833118992,0.07075748533782394
1.0043525182528767,0.04617117003507556,0.025105825808150982,1.8581323341620226,0.11958989050437055,0.11649823908987536,1.8656176866872527
0.19087022671217746,0.22454556985226493,0.933463741793778,-0.0036601659293309923,0.015127259570794463,-0.0037307138287791925,0.016004656273243496
0.8144246011198107,-0.5529252599679535,0.14486481841760354,2.153683709544229,-1.5267479627717264,0.7249143340030766,2.7376657309151042
0.7477181416076613,-0.6358139010933709,0.16207151727169464,1.692464366622758,-1.4183514668020445,0.6276206624612097,2.2956620421167253
0.8902273422869902,-0.4443972803427976,0.12214939226946539,-0.07959138960697659,0.024410138829816373,-0.015322128278361968,0.08464875540868294
-0.0210690434737878,0.1850691497161595,0.9528852018049635,-0.021667512266816943,0.010152806782059631,-0.0022428502241646875,0.02403312194689933
0.9908470055682191,-0.1551321972681566,0.06900462291537077,0.003911534828115184,0.009489585553029527,-0.004225407411902834,0.011099838128386748
-0.037212207604959066,0.24589493031137674,0.934511159375935,-0.0018926499463668648,-0.0012018913044829441,-0.002436322058531656,0.0033109412106170255
0.4480536649307477,-0.31969858181003813,0.809656225408786,-0.04501181100924811,0.024400971580418825,-0.010954649550496541,0.05235909559164358
1.0094636921842663,0.049799667614419896,0.0227712922161039,2.4214716608865365,0.06440860190546414,0.3327613038992931,2.4450774134674704
0.917887582682109,-0.412256991064744,0.07493242420015325,-0.10132870352894267,0.03533964964464145,-0.023467123259954304,0.1098503658162332
0.24863765109842928,0.2192833929776106,0.9166817523381756,-0.04422372689503182,0.011068991260069676,-0.011644642776654213,0.04705165558615068
1.0065996956174839,0.058154565425068416,0.031343095282556466,1.7906715130366617,0.11908727610186924,0.1605859273372939,1.8017974600351587
0.5187786944383336,-0.27378527637780403,0.7919775141702523,-0.029753240182063136,0.01535645654920634,-0.02165100187432786,0.03987282208774979
0.25080100464833277,0.22751354919323302,0.9126826880103741,-0.037626743672357764,0.00996911283820624,-0.01068681967044796,0.04036537086210006
0.09154001905841426,-0.6880137532535576,0.6734833535004037,-0.025808835419456187,0.02196628649051467,0.002266325412942832,0.03396689504163273
0.26658565676373774,-0.6147112264293176,0.7118752874686404,-0.016144509319022147,0.00900546349843223,-0.0027714291766888764,0.018692896342059746
0.7476003965941809,-0.6264595603920838,0.19357752142646426,1.4555630609289003,-1.4095629467849449,0.5687272604278127,2.1045147236461648
0.24866001145008085,0.24224701239655844,0.9109034791279721,-0.02746918249723106,0.006628877510037723,-0.007581489791048814,0.029257084467886517
0.21446322208817667,-0.44185895535808384,0.844367967516284,-0.02129975436142285,0.010761821874517885,-3.9357277712750036e-05,0.023864155021938498
0.27856515661987663,-0.6389384941486589,0.6777326380543339,-0.0012056609557179196,0.02603879609808555,-0.02418093578466525,0.03555545212762625
0.3217239859728729,-0.27823015880712904,0.877513982408297,-0.06721201884291247,0.015220093477976917,-0.015131281016985578,0.07055538524898979
-0.00886583199240248,0.19341235371658855,0.9520483538649477,-0.029972104369463518,0.016135539669186478,-0.003438673141339183,0.034212675337115514
